MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,is_attached_garage
1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,1,1,3,6,1,2,1,2,1,1,2,1,1,1,1,1,1,1
2,1,2,1,1,1,1,1,2,1,1,1,9,10,2,6,1,2,2,4,4,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,2,2,1,3,8,2,2,1,1,1,1,2,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,3,3,1,4,3,1,3,1,1,3,4,4,2,1,2,1,1,1,1,1,1,2,1,1,1
1,1,1,2,1,1,1,1,1,2,1,1,3,5,2,2,1,1,1,1,4,1,1,3,2,1,1,2
2,1,1,2,4,1,1,2,4,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,6,1
1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,6,2,1,4,4,1,2,1,1,1,1,1,1,1,2,1,6,1,1
1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,3,1,1,2,1,1,1,1,1,1,1
1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
4,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,1,2,1,1,5,8,2,1,1,2,1,3,2,1,1,1,1,1,1,2
1,1,1,1,1,1,3,1,1,6,1,1,3,6,1,2,1,3,1,1,2,1,1,3,1,1,1,1
1,1,1,2,1,1,1,1,1,1,1,1,7,7,3,1,1,1,1,1,3,1,1,1,1,2,3,3
1,1,1,2,1,1,3,1,1,6,1,1,4,5,1,2,1,3,1,1,2,1,1,3,1,1,1,1
2,1,1,1,1,1,3,1,1,3,1,1,3,6,2,3,1,3,1,1,2,1,1,1,1,1,1,2
2,1,2,4,2,1,1,1,1,2,1,1,3,6,2,3,1,2,2,4,2,2,1,1,1,1,1,2
1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,1,3,1,1,1,1,1,4,1,1,1,1
1,1,1,2,4,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1
1,1,1,1,2,1,1,2,1,8,1,1,3,6,2,1,1,1,1,1,1,1,1,1,1,1,1,2
2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2
1,1,1,2,1,1,3,1,1,2,2,1,4,4,1,2,1,3,1,1,2,1,1,4,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,3,1
1,1,1,2,3,1,4,3,1,2,5,5,8,5,2,2,1,1,1,1,2,1,1,1,1,1,1,1
1,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,2,1,3,6,4,2,1,2,1,1,2,1,1,2,1,1,1,1
1,1,1,1,1,1,3,1,1,2,1,1,4,12,2,2,1,3,1,1,2,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,3,1,1,3,6,2,3,2,2,2,1,3,1,1,1,1,1,1,2
1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,3,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,2,1,1,7,7,1,1,1,1,1,1,3,1,1,1,1,2,3,1
1,1,1,1,1,1,1,1,1,1,2,1,8,5,1,2,1,1,1,1,2,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,8,5,1,2,1,2,1,1,1,1,1,1,1,1,1,1
4,1,3,1,1,1,1,1,1,2,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,3,1
1,1,1,1,1,1,1,1,5,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,7,1,1
1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,3,1
1,1,1,1,1,1,1,1,4,2,1,1,8,12,2,1,1,2,1,1,1,1,1,1,1,1,1,1
4,1,3,2,1,1,1,1,4,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,3,2
1,1,1,2,2,1,1,1,1,3,1,1,3,6,2,2,1,3,1,1,1,1,1,4,1,1,1,1
1,1,1,2,1,1,3,1,1,2,1,1,4,4,2,2,1,3,1,1,2,1,1,1,1,1,1,2
1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,1,3,1,1,2,1,1,2,1,1,1,2
1,1,1,1,1,1,1,1,1,1,1,1,3,6,2,3,1,1,1,3,2,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1
1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,4,2,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,3,1,1,3,6,2,2,1,2,1,1,2,1,1,1,1,1,1,1
1,1,1,2,1,1,3,1,1,1,1,1,8,5,1,2,1,4,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,2,1,4,4,3,2,1,3,1,1,2,1,1,1,1,1,1,1
1,1,1,2,1,1,4,1,1,6,1,1,4,4,2,2,1,3,1,1,2,1,1,4,1,1,1,2
2,1,1,1,1,1,1,1,1,3,1,1,3,6,2,2,1,3,1,3,2,1,1,2,1,1,1,1
4,1,3,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,4,1,4,13,1,2,1,2,1,1,2,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,1,1,4,4,2,2,1,1,1,1,1,1,1,4,1,1,6,1
1,1,1,1,1,1,3,1,2,2,2,1,2,2,1,2,1,3,1,1,2,1,1,1,1,1,1,1
1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3
1,1,1,2,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,3,1,1,2,1,1,1,1,2,1,1,3,1,1,2,1,1,3,1,1,2,1
2,1,1,1,1,1,1,1,1,8,1,1,7,7,2,3,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,1,1,7,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,2,1,2,1,1,1,1,1,1,1,1,1,1
2,1,2,2,1,1,1,1,1,3,1,1,2,2,2,2,1,3,1,3,4,2,1,2,1,1,1,2
1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2
1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1
1,1,1,2,1,1,1,1,1,1,1,1,4,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2
2,1,1,1,1,1,1,1,2,3,1,1,2,2,2,2,1,3,1,1,2,1,1,2,1,1,1,2
1,1,1,4,3,1,1,3,1,2,2,1,5,8,2,2,2,3,1,1,2,1,1,1,1,1,1,1
2,1,2,1,1,1,1,1,1,1,1,1,3,6,2,3,1,1,1,1,3,1,1,1,1,1,1,2
1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,2,1,1,3,1,1,1,1,1,7,7,1,2,1,3,1,1,3,1,1,4,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,3,1,1,2,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,6,1,1,8,5,1,2,1,3,1,1,2,1,1,1,1,1,1,1
1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,3,1
1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1,1,1,2,1,1,1,1,1,1,1,1,8,5,1,2,1,1,1,1,1,1,1,2,1,1,1,1
2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1
1,1,1,1,1,1,3,1,1,6,4,4,3,6,1,2,1,1,1,1,1,1,1,1,1,1,1,3
2,1,1,1,1,1,1,1,1,4,1,1,2,2,2,2,1,5,2,2,2,1,1,1,1,1,1,2
1,1,1,2,1,1,4,1,4,2,1,1,5,8,2,1,1,1,1,1,1,1,1,1,1,8,1,1
1,1,1,1,1,1,1,1,1,2,2,1,3,6,1,2,1,3,1,1,2,1,1,1,1,1,1,1
1,1,3,2,2,1,1,1,1,7,1,1,3,3,2,3,1,2,2,3,1,1,1,1,1,1,1,2
2,1,1,1,1,1,3,1,1,1,1,1,3,3,2,1,1,3,2,1,2,2,1,3,1,1,1,2
1,1,1,2,1,1,1,1,3,2,1,1,4,4,1,2,1,3,1,1,2,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,2,1,1,3,6,2,2,1,4,1,1,2,1,1,1,1,1,1,1
1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,5,1,4,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1
1,2,1,2,4,1,3,3,2,3,1,1,8,5,2,2,1,1,1,1,2,1,1,1,2,1,1,1
1,1,1,2,4,1,3,1,1,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,3,1,1,2,1,1,3,6,2,2,1,1,1,1,1,1,1,1,2,1,1,1
1,1,1,2,1,1,1,1,1,2,2,1,3,6,1,2,1,3,1,3,2,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,2,1,1,3,10,2,2,1,2,1,1,2,2,1,1,1,1,1,2
1,1,1,1,1,1,1,1,3,2,1,1,10,9,1,5,4,4,2,3,2,1,1,1,1,1,1,2
1,1,1,2,1,1,1,1,4,2,2,1,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,4,1,1,1,7,7,2,2,1,3,1,1,2,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,3,1,1,2,2,2,3,1,2,1,1,4,1,1,1,1,1,1,2
1,1,1,2,1,1,4,1,1,2,2,1,2,2,2,2,1,3,1,1,2,1,1,1,3,1,1,1
1,1,1,2,1,1,1,1,1,2,1,1,3,6,1,2,1,1,1,3,2,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,5,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3
1,1,1,3,1,1,1,1,1,1,2,1,7,7,1,1,1,1,1,1,3,1,1,1,1,2,3,1
1,1,1,2,1,1,1,1,4,2,2,1,2,2,1,1,1,1,1,1,3,1,1,1,1,2,3,1
1,1,1,2,3,1,1,2,1,2,1,1,3,6,2,1,1,2,1,1,1,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1,3,2,1,2,1,1,1,1,7,1,2
2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,1,2,1,1,2,1,1,1,1,1,1,2
1,1,1,1,2,1,1,1,1,3,1,1,3,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1
1,1,1,3,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,2,1,1,1,1,1,2,1,1,4,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,4,2,1,1,7,7,2,1,1,3,1,1,2,1,1,2,1,1,1,1
1,1,1,2,1,1,1,1,1,6,2,1,3,12,1,2,1,1,1,2,1,1,1,1,1,1,2,3
1,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,2,1,1,4,1,1,5,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1
1,1,3,1,1,1,1,1,1,3,1,1,2,2,2,2,1,2,1,1,2,2,1,1,1,1,1,2
1,1,1,1,1,1,3,1,1,5,1,1,4,4,1,5,1,1,1,1,1,1,1,1,1,4,1,3
2,1,1,1,1,1,1,1,5,1,1,1,4,4,1,2,1,2,1,1,1,1,1,1,1,1,1,2
1,1,1,2,1,1,2,1,1,1,1,1,4,4,1,1,1,3,1,1,2,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,3,2,1,1,1,1,1,1,2
1,1,1,2,1,1,1,1,1,2,1,1,8,5,1,2,1,2,1,1,2,1,1,1,1,1,1,1
1,1,1,2,1,1,3,1,1,6,1,6,8,5,1,2,1,2,1,1,2,1,1,1,1,1,1,4
1,1,1,1,1,1,1,1,1,2,1,1,4,4,1,1,1,2,1,1,2,1,1,1,1,1,1,1
1,1,1,2,1,1,3,1,1,2,1,1,3,6,2,2,1,1,1,1,1,1,1,1,1,1,1,2
1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,3,1,1,6,5,2,2,1,3,1,1,2,2,1,1,1,1,1,2
1,1,1,1,1,1,1,1,4,2,1,1,8,5,2,2,1,3,1,1,2,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,3,1,1,2,1,1,3,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3
1,1,1,2,3,1,1,3,1,2,1,1,3,6,2,3,1,2,2,3,4,1,1,1,1,1,1,2
1,1,1,2,1,1,4,1,1,5,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2
4,1,1,2,1,1,3,1,1,1,1,1,7,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,3,1,1,2,2,1,1,1,3,1,1,1,1,1,3,1,1,1,1,2,3,1
1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
1,1,3,1,1,1,1,1,1,3,1,1,5,6,2,3,1,3,1,1,1,1,1,1,1,1,1,2
4,1,3,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1
1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,3,1,1,4,1,1,3,6,2,3,1,3,2,3,2,2,1,1,1,1,1,2
1,1,1,3,3,1,3,2,1,1,1,1,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,2,1,1,3,3,1,3,1,2,1,1,3,1,1,2,2,1,1,1,1,4,2
1,1,1,1,1,1,1,1,1,6,2,1,2,2,1,2,1,1,1,1,2,1,1,3,1,1,2,2
1,1,1,2,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,2,3,3
1,1,2,1,1,1,1,1,1,3,1,1,2,2,2,3,1,1,1,1,2,1,1,2,1,1,1,2
1,1,1,2,1,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3
1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,5,1,3,1,1,2,1,1,2,2,1,1,1
1,1,1,1,1,1,3,1,1,2,1,1,6,3,2,2,1,3,1,3,2,1,1,3,1,1,2,2
1,1,1,1,1,1,1,1,1,3,1,1,2,2,2,2,1,2,1,3,2,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,2,1,1,3,6,2,2,1,3,1,1,2,1,1,1,1,1,1,1
1,1,1,1,3,1,1,1,1,2,2,1,2,2,2,2,1,3,1,1,2,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,1,1,1,1,1,1,1
2,1,1,1,1,1,3,1,1,2,1,1,2,2,2,3,1,2,1,5,2,2,1,1,1,1,2,2
4,1,1,1,1,1,1,1,1,1,1,1,7,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,3,1,1,1,1,4,2,1,1,5,8,2,1,1,1,1,1,3,1,1,1,1,1,1,1
1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1
1,1,1,1,1,1,1,1,1,2,1,1,3,6,2,1,1,1,1,1,2,2,1,4,1,1,1,2
1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3
1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,3
1,1,1,2,1,1,3,1,1,2,1,1,8,5,2,2,1,1,1,1,2,1,1,3,1,1,1,1
1,1,1,1,1,1,1,1,1,3,1,1,2,2,2,3,1,1,1,3,2,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,1,1,3,5,2,3,1,1,1,1,2,1,1,1,1,1,1,1
1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,2,3,1
1,1,1,1,1,1,1,1,1,2,1,1,11,11,2,2,1,3,1,3,2,1,1,1,1,3,2,1
1,1,1,1,2,1,1,1,2,2,2,1,3,6,2,2,1,3,2,1,2,1,1,1,1,1,1,1
4,1,1,3,1,1,1,1,1,2,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,2,3,1
2,1,2,1,1,1,1,1,1,2,1,1,6,3,2,2,1,2,1,3,2,1,1,1,1,1,1,2
1,1,1,3,1,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1
1,1,1,1,1,1,1,1,1,1,2,1,4,4,1,2,1,3,1,1,2,1,1,1,1,1,1,1
1,1,1,2,1,1,1,1,1,1,2,1,3,9,2,3,2,3,2,3,2,2,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,3,1,1,2,2,2,3,1,4,2,2,2,3,1,1,1,1,4,2
1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,1
1,1,1,2,1,1,2,1,1,2,1,1,7,7,3,2,1,2,1,1,1,1,1,1,1,1,1,1
1,1,1,1,4,1,1,2,1,2,2,1,4,4,2,2,1,1,1,3,2,2,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,1,1,3,6,1,2,1,2,1,3,2,1,1,1,1,1,1,1
2,1,2,1,4,1,1,1,1,1,1,1,4,4,2,2,1,2,1,1,2,3,1,1,1,1,1,2
1,1,1,1,3,1,1,2,1,6,1,1,3,6,1,1,1,2,1,1,1,1,1,1,1,1,1,1
1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1
1,1,1,2,1,1,3,1,1,2,1,1,4,4,2,2,1,3,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,5,1,1,1,4,4,1,2,1,3,1,1,2,1,1,1,1,3,2,2
2,1,1,2,2,1,1,1,1,3,1,1,2,2,2,3,1,2,1,1,2,2,1,2,1,4,2,2
2,1,1,1,1,1,1,1,4,1,1,1,4,4,1,2,1,1,1,1,2,1,1,1,1,1,1,2
1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,5,5,1,1,7,7,2,2,1,2,1,1,2,1,1,1,1,1,1,2
1,1,1,3,1,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,7,1,1
2,1,1,1,1,1,1,1,1,3,1,1,10,9,2,3,1,3,1,3,2,1,1,1,1,1,1,2
2,1,1,1,1,1,1,1,1,4,1,1,3,6,2,1,1,2,1,1,2,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,2,1,1,6,9,2,1,1,3,2,1,1,3,1,2,1,1,1,2
1,1,2,1,1,1,3,1,1,3,1,1,3,6,2,3,1,2,1,1,1,1,1,4,2,5,1,2
1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,2,1,3,2,2,4,1,1,1,1,1,1,2
2,1,1,1,1,1,1,1,1,3,1,1,2,2,2,1,1,3,1,1,2,3,1,1,1,1,1,2
1,1,1,1,1,1,1,1,4,2,1,1,6,3,1,1,1,1,1,1,1,1,1,1,1,2,3,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,3,1,1,2,2,1,3,6,2,2,1,4,1,1,2,1,1,2,1,3,1,1
1,1,1,2,1,1,3,1,1,2,1,1,5,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1
2,1,1,1,2,1,1,1,1,3,1,1,2,2,2,3,1,3,1,1,2,2,1,1,1,1,1,2
2,1,1,1,1,1,1,1,1,3,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2
2,1,1,1,1,1,1,1,1,2,2,1,3,6,2,3,1,1,1,3,1,2,1,1,1,1,1,2
1,1,1,2,3,1,1,2,1,2,1,2,8,5,2,2,1,3,1,1,1,1,1,1,1,1,1,1
1,1,1,2,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,3,2,1,1,8,5,2,2,1,3,1,1,2,1,1,1,1,1,6,2
1,1,1,1,1,1,1,1,1,2,2,1,4,4,1,2,1,4,1,1,2,1,1,1,1,1,1,1
2,1,2,1,1,1,1,1,1,1,1,1,9,10,2,3,1,4,2,1,2,1,1,1,1,3,2,2
1,1,1,2,3,1,4,2,1,2,5,6,8,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2,1,2,1,1,1,1,1,1,1,2,1,10,3,2,1,1,4,1,1,1,1,1,2,1,1,1,2
1,1,1,2,2,1,3,1,1,3,1,1,2,2,4,2,1,3,1,1,1,1,1,1,1,1,1,2
4,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,2,3,3
1,1,1,1,1,1,1,1,1,1,1,1,3,6,2,1,1,1,1,1,1,1,1,2,1,1,1,2
1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,2,1,2,1,1,2,1,1,3,1,1,1,2
1,1,1,2,4,1,1,2,1,1,2,1,10,9,2,2,1,4,1,3,2,1,1,1,1,1,1,2
1,1,1,1,4,1,1,2,1,2,1,1,4,4,1,2,1,3,1,1,2,1,1,1,1,1,1,2
2,1,1,1,1,1,1,1,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,6,8,5,2,2,1,3,1,1,2,1,1,3,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,2,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,2,1,1,3,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,2,1,1,3,1,4,2,1,1,4,4,2,1,1,3,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,4,4,6,5,2,2,1,3,1,1,2,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,4,6,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4
1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1
1,1,1,1,1,1,1,1,4,2,1,1,7,7,2,1,1,1,1,1,3,1,1,1,1,1,1,1
1,1,1,1,1,1,3,1,1,2,2,1,4,4,2,2,1,3,1,1,2,1,1,1,1,1,1,2
1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3
1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,1,2,1,1,1,1,2,2,1,10,9,4,3,1,3,1,1,2,1,1,2,1,1,5,2
1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,2,4,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1
2,1,3,1,1,1,3,1,1,1,1,1,10,9,2,1,1,1,1,1,3,1,1,1,1,1,1,1
2,1,1,1,1,1,2,1,5,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
1,1,1,2,1,1,3,1,1,2,1,1,4,5,2,2,1,2,1,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,3,1,1,2,1,1,1,1,1,1,1
1,1,1,2,1,1,1,1,1,2,1,1,8,5,2,2,1,2,1,1,2,1,1,1,1,1,1,1
1,1,1,1,1,1,3,1,2,3,1,1,3,6,2,2,1,3,2,3,2,2,1,1,1,4,1,1
2,1,1,1,1,1,1,1,5,5,1,1,7,7,2,2,1,3,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,4,1,1,1,7,7,2,1,1,3,1,1,2,1,1,1,1,1,1,3
